,Trustee_Conservative_Benchmark,Trustee_Conservative_EqualWeight,Trustee_Conservative_MeanVariance,Trustee_Conservative_MaxSharpe,Market_Balanced_Benchmark,Market_Balanced_EqualWeight,Market_Balanced_MeanVariance,Market_Balanced_MaxSharpe,Kelly_Growth_Benchmark,Kelly_Growth_EqualWeight,Kelly_Growth_MeanVariance,Kelly_Growth_MaxSharpe
2026-01-07,0.004118337694844598,0.003707607735224272,0.003206967636113278,0.00273713492536376,0.00398567363373048,0.003707607735224272,0.004401134879988389,0.002340353686016261,0.003544565618705642,0.003707607735224272,0.004624131377133356,0.002365108721732012
2026-01-08,-0.00013459270549831537,-0.00046525342737901987,-0.0012758041781228968,-0.0006476195795249717,-5.075276287913599e-05,-0.00046525342737901987,-0.0014663469220282943,-0.0007144617618066729,0.00029984875949784495,-0.00046525342737901987,-0.0011084791265703053,-0.0006111286185198628
2026-01-09,-0.0025728139838656627,-0.002341636986437967,-0.001823453675484088,-0.0019742701844456256,-0.0023999104982592723,-0.002341636986437967,-0.0018961378313587796,-0.001929830789708764,-0.002233106295918108,-0.002341636986437967,-0.002373800127136616,-0.001912719645435712
2026-01-12,0.000438387971046561,0.001892581952599226,0.0012504295690169975,0.0010037461578660256,0.0015129007398213545,0.001892581952599226,0.001324858803822826,0.0011252834542123669,0.001983561333103623,0.001892581952599226,0.0002694907665425905,0.0011042056160919245
2026-01-13,0.00631471754671864,0.007732220124219369,0.00684612756038816,0.006520479312387639,0.007498307278097416,0.007732220124219369,0.007428167515387107,0.007074305995444563,0.008038668971730667,0.007732220124219369,0.007649321571004286,0.006964736514751824
2026-01-14,-0.0028051943956015624,-0.0018769186751212974,-0.0029317010551774825,-0.002614367119751715,-0.002435256375710515,-0.0018769186751212974,-0.0033409462689092395,-0.002457589886996181,-0.0020110680861268326,-0.0018769186751212974,-0.0038064839845944887,-0.0023400770300328055
2026-01-15,0.0011069369844447507,0.0001125460652522392,0.0004120750042062582,0.0006957687557704872,0.0011475392637467774,0.0001125460652522392,7.711733831938794e-05,0.000707773973799064,0.0009942793256936255,0.0001125460652522392,0.0006392850398149186,0.000596843698636107
2026-01-16,0.0053426649640353485,0.007430385248123228,0.005172029612246165,0.004364631183845669,0.006624755545687089,0.007430385248123228,0.006469786428211943,0.004597146133939356,0.006692124344290784,0.007430385248123228,0.007770010682880413,0.004383101759594554
2026-01-19,-0.006036923320091758,-0.0049580112366633955,-0.006693412934154597,-0.005548965044539278,-0.0069441404171786125,-0.0049580112366633955,-0.008561037077264744,-0.005696640776577611,-0.006960040359193398,-0.0049580112366633955,-0.0101503057855864,-0.005491439800905162
2026-01-20,-0.0007172024843765668,-0.0005159642377714491,-0.0009543630174455586,-0.0010461574823866782,-0.0018294106986320724,-0.0005159642377714491,-0.001158440825168694,-0.001416556525225432,-0.002507105914274055,-0.0005159642377714491,-0.001780858150536746,-0.0013039027394492475
